district,district_name,school,school_name,alternative_school,school_year,student_group,students_iss,students_suspended,students_expelled,students_placed_in_alternative_school,students_committed_zero_tolerance,students_total,percent_iss,percent_suspended,percent_expelled,percent_placed_in_alternative_school,percent_committed_zero_tolerance
951,Lebanon,7,Coles Ferry Elementary,No,2020,Student with Disabilities,2,2,0,0,0,85,2.4,2.4,0,0,0
951,Lebanon,30,Sam Houston Elementary,No,2020,Black/Hispanic/Native American,10,0,0,0,0,247,4,0,0,0,0
951,Lebanon,30,Sam Houston Elementary,No,2020,Economically Disadvantaged,11,0,0,0,0,233,4.7,0,0,0,0
951,Lebanon,30,Sam Houston Elementary,No,2020,English Language Learner,1,0,0,0,0,40,2.5,0,0,0,0
951,Lebanon,30,Sam Houston Elementary,No,2020,Student with Disabilities,2,0,0,0,0,86,2.3,0,0,0,0
951,Lebanon,35,Walter J. Baird Middle School,No,2020,Black/Hispanic/Native American,19,17,0,0,0,208,9.1,8.2,0,0,0
951,Lebanon,35,Walter J. Baird Middle School,No,2020,Economically Disadvantaged,21,20,0,0,0,200,10.5,10,0,0,0
951,Lebanon,35,Walter J. Baird Middle School,No,2020,English Language Learner,1,0,0,0,0,22,4.5,0,0,0,0
951,Lebanon,35,Walter J. Baird Middle School,No,2020,Student with Disabilities,11,8,0,0,0,62,17.7,12.9,0,0,0
951,Lebanon,40,Castle Heights Elementary,No,2020,Black/Hispanic/Native American,0,7,0,0,0,289,0,2.4,0,0,0
951,Lebanon,40,Castle Heights Elementary,No,2020,Economically Disadvantaged,0,6,0,0,0,260,0,2.3,0,0,0
951,Lebanon,40,Castle Heights Elementary,No,2020,English Language Learner,0,0,0,0,0,35,0,0,0,0,0
951,Lebanon,40,Castle Heights Elementary,No,2020,Student with Disabilities,0,4,0,0,0,110,0,3.6,0,0,0
951,Lebanon,45,Winfree Bryant Middle School,No,2020,Black/Hispanic/Native American,26,22,0,0,0,299,8.7,7.4,0,0,0
951,Lebanon,45,Winfree Bryant Middle School,No,2020,Economically Disadvantaged,24,22,0,0,0,251,9.6,8.8,0,0,0
951,Lebanon,45,Winfree Bryant Middle School,No,2020,English Language Learner,2,3,0,0,0,62,3.2,4.8,0,0,0
951,Lebanon,45,Winfree Bryant Middle School,No,2020,Student with Disabilities,10,10,0,0,0,84,11.9,11.9,0,0,0
951,Lebanon,,,,2020,Black/Hispanic/Native American,64,50,0,0,3,1543,4.1,3.2,0,0,0.2
951,Lebanon,,,,2020,Economically Disadvantaged,69,58,0,0,3,1460,4.7,4,0,0,0.2
951,Lebanon,,,,2020,English Language Learner,4,3,0,0,0,283,1.4,1.1,0,0,0
951,Lebanon,,,,2020,Student with Disabilities,29,27,0,0,2,509,5.7,5.3,0,0,0.4
960,West Tennessee School for the Deaf,5,West Tennessee School For Deaf,No,2020,Black/Hispanic/Native American,0,0,0,0,0,9,0,0,0,0,0
960,West Tennessee School for the Deaf,5,West Tennessee School For Deaf,No,2020,Economically Disadvantaged,0,0,0,0,0,8,0,0,0,0,0
960,West Tennessee School for the Deaf,5,West Tennessee School For Deaf,No,2020,Student with Disabilities,0,0,0,0,0,21,0,0,0,0,0
960,West Tennessee School for the Deaf,,,,2020,Black/Hispanic/Native American,,,,,,,,,,,
960,West Tennessee School for the Deaf,,,,2020,Economically Disadvantaged,,,,,,,,,,,
960,West Tennessee School for the Deaf,,,,2020,Student with Disabilities,0,0,0,0,0,21,0,0,0,0,0
961,Alvin C York Institute,5,Alvin C. York Institute,No,2020,Black/Hispanic/Native American,0,0,0,0,0,8,0,0,0,0,0
961,Alvin C York Institute,5,Alvin C. York Institute,No,2020,Economically Disadvantaged,0,0,0,0,0,186,0,0,0,0,0
961,Alvin C York Institute,5,Alvin C. York Institute,No,2020,Student with Disabilities,0,0,0,0,0,71,0,0,0,0,0
961,Alvin C York Institute,,,,2020,Black/Hispanic/Native American,,,,,,,,,,,
961,Alvin C York Institute,,,,2020,Economically Disadvantaged,0,0,0,0,0,186,0,0,0,0,0
961,Alvin C York Institute,,,,2020,Student with Disabilities,0,0,0,0,0,71,0,0,0,0,0
963,Tennessee School for Blind,5,Tenn School For Blind,No,2020,Black/Hispanic/Native American,1,0,0,0,0,40,2.5,0,0,0,0
963,Tennessee School for Blind,5,Tenn School For Blind,No,2020,Economically Disadvantaged,0,0,0,0,0,1,0,0,0,0,0
963,Tennessee School for Blind,5,Tenn School For Blind,No,2020,English Language Learner,1,0,0,0,0,12,8.3,0,0,0,0
963,Tennessee School for Blind,5,Tenn School For Blind,No,2020,Student with Disabilities,1,1,0,0,0,119,0.8,0.8,0,0,0
963,Tennessee School for Blind,,,,2020,Black/Hispanic/Native American,1,0,0,0,0,40,2.5,0,0,0,0
963,Tennessee School for Blind,,,,2020,Economically Disadvantaged,,,,,,,,,,,
963,Tennessee School for Blind,,,,2020,English Language Learner,1,0,0,0,0,12,8.3,0,0,0,0
963,Tennessee School for Blind,,,,2020,Student with Disabilities,1,1,0,0,0,119,0.8,0.8,0,0,0
964,Tennessee School for the Deaf,5,Tennessee Elementary School For Deaf,No,2020,Black/Hispanic/Native American,3,0,0,0,0,18,16.7,0,0,0,0
964,Tennessee School for the Deaf,5,Tennessee Elementary School For Deaf,No,2020,Economically Disadvantaged,3,0,0,0,0,11,27.3,0,0,0,0
964,Tennessee School for the Deaf,5,Tennessee Elementary School For Deaf,No,2020,Student with Disabilities,5,0,0,0,0,43,11.6,0,0,0,0
964,Tennessee School for the Deaf,10,Tennessee School for the Deaf Upper School,No,2020,Black/Hispanic/Native American,12,0,0,1,1,39,30.8,0,0,2.6,2.6
964,Tennessee School for the Deaf,10,Tennessee School for the Deaf Upper School,No,2020,Economically Disadvantaged,9,0,0,0,0,27,33.3,0,0,0,0
964,Tennessee School for the Deaf,10,Tennessee School for the Deaf Upper School,No,2020,Student with Disabilities,23,0,0,1,1,85,27.1,0,0,1.2,1.2
964,Tennessee School for the Deaf,15,Tennessee School for the Deaf Nashville,No,2020,Black/Hispanic/Native American,0,0,0,0,0,2,0,0,0,0,0
964,Tennessee School for the Deaf,15,Tennessee School for the Deaf Nashville,No,2020,Economically Disadvantaged,0,0,0,0,0,1,0,0,0,0,0
964,Tennessee School for the Deaf,15,Tennessee School for the Deaf Nashville,No,2020,Student with Disabilities,0,0,0,0,0,10,0,0,0,0,0
964,Tennessee School for the Deaf,,,,2020,Black/Hispanic/Native American,15,0,0,1,1,59,25.4,0,0,1.7,1.7
964,Tennessee School for the Deaf,,,,2020,Economically Disadvantaged,12,0,0,0,0,39,30.8,0,0,0,0
964,Tennessee School for the Deaf,,,,2020,Student with Disabilities,28,0,0,1,1,138,20.3,0,0,0.7,0.7
985,Achievement School District,5,Corning Achievement Elementary,No,2020,Black/Hispanic/Native American,0,6,0,0,0,144,0,4.2,0,0,0
985,Achievement School District,5,Corning Achievement Elementary,No,2020,Economically Disadvantaged,0,5,0,0,0,94,0,5.3,0,0,0
985,Achievement School District,5,Corning Achievement Elementary,No,2020,Student with Disabilities,0,0,0,0,0,5,0,0,0,0,0
985,Achievement School District,10,Westside Middle School,No,2020,Black/Hispanic/Native American,15,38,1,0,3,370,4.1,10.3,0.3,0,0.8
985,Achievement School District,10,Westside Middle School,No,2020,Economically Disadvantaged,9,22,1,0,2,204,4.4,10.8,0.5,0,1
985,Achievement School District,10,Westside Middle School,No,2020,English Language Learner,0,0,0,0,0,4,0,0,0,0,0
985,Achievement School District,10,Westside Middle School,No,2020,Student with Disabilities,1,7,0,0,1,48,2.1,14.6,0,0,2.1
985,Achievement School District,15,Frayser Achievement Elementary,No,2020,Black/Hispanic/Native American,0,7,0,1,1,292,0,2.4,0,0.3,0.3
985,Achievement School District,15,Frayser Achievement Elementary,No,2020,Economically Disadvantaged,0,6,0,0,0,196,0,3.1,0,0,0
985,Achievement School District,15,Frayser Achievement Elementary,No,2020,English Language Learner,0,0,0,0,0,1,0,0,0,0,0
985,Achievement School District,15,Frayser Achievement Elementary,No,2020,Student with Disabilities,0,1,0,0,0,18,0,5.6,0,0,0
985,Achievement School District,20,Whitney Achievement Elementary School,No,2020,Black/Hispanic/Native American,5,35,0,1,0,326,1.5,10.7,0,0.3,0
985,Achievement School District,20,Whitney Achievement Elementary School,No,2020,Economically Disadvantaged,4,27,0,1,0,210,1.9,12.9,0,0.5,0
985,Achievement School District,20,Whitney Achievement Elementary School,No,2020,Student with Disabilities,1,6,0,0,0,23,4.3,26.1,0,0,0
985,Achievement School District,25,Georgian Hills Achievement Elementary School,No,2020,Black/Hispanic/Native American,16,22,0,0,0,314,5.1,7,0,0,0
985,Achievement School District,25,Georgian Hills Achievement Elementary School,No,2020,Economically Disadvantaged,13,18,0,0,0,177,7.3,10.2,0,0,0
985,Achievement School District,25,Georgian Hills Achievement Elementary School,No,2020,English Language Learner,0,0,0,0,0,3,0,0,0,0,0
985,Achievement School District,25,Georgian Hills Achievement Elementary School,No,2020,Student with Disabilities,2,4,0,0,0,42,4.8,9.5,0,0,0
985,Achievement School District,45,Pathways in Education - TN,No,2020,Black/Hispanic/Native American,0,0,0,0,0,178,0,0,0,0,0
985,Achievement School District,45,Pathways in Education - TN,No,2020,Economically Disadvantaged,0,0,0,0,0,74,0,0,0,0,0
985,Achievement School District,45,Pathways in Education - TN,No,2020,English Language Learner,0,0,0,0,0,9,0,0,0,0,0
985,Achievement School District,45,Pathways in Education - TN,No,2020,Student with Disabilities,0,0,0,0,0,9,0,0,0,0,0
985,Achievement School District,50,Pathways in Education - Whitehaven,No,2020,Black/Hispanic/Native American,0,0,0,0,0,244,0,0,0,0,0
985,Achievement School District,50,Pathways in Education - Whitehaven,No,2020,Economically Disadvantaged,0,0,0,0,0,94,0,0,0,0,0
985,Achievement School District,50,Pathways in Education - Whitehaven,No,2020,English Language Learner,0,0,0,0,0,5,0,0,0,0,0
985,Achievement School District,50,Pathways in Education - Whitehaven,No,2020,Student with Disabilities,0,0,0,0,0,17,0,0,0,0,0
985,Achievement School District,8005,Brick Church: A LEAD Public School,No,2020,Black/Hispanic/Native American,0,122,0,1,3,423,0,28.8,0,0.2,0.7
985,Achievement School District,8005,Brick Church: A LEAD Public School,No,2020,Economically Disadvantaged,0,114,0,1,3,339,0,33.6,0,0.3,0.9
985,Achievement School District,8005,Brick Church: A LEAD Public School,No,2020,English Language Learner,0,4,0,1,0,41,0,9.8,0,2.4,0
985,Achievement School District,8005,Brick Church: A LEAD Public School,No,2020,Student with Disabilities,0,32,0,1,2,79,0,40.5,0,1.3,2.5
985,Achievement School District,8010,Cornerstone Prep - Lester Campus,No,2020,Black/Hispanic/Native American,0,63,0,1,2,389,0,16.2,0,0.3,0.5
985,Achievement School District,8010,Cornerstone Prep - Lester Campus,No,2020,Economically Disadvantaged,0,42,0,1,1,258,0,16.3,0,0.4,0.4
985,Achievement School District,8010,Cornerstone Prep - Lester Campus,No,2020,English Language Learner,0,3,0,0,0,33,0,9.1,0,0,0
985,Achievement School District,8010,Cornerstone Prep - Lester Campus,No,2020,Student with Disabilities,0,11,0,0,1,68,0,16.2,0,0,1.5
985,Achievement School District,8015,Humes Preparatory Academy Middle  School,No,2020,Black/Hispanic/Native American,27,54,0,1,5,304,8.9,17.8,0,0.3,1.6
985,Achievement School District,8015,Humes Preparatory Academy Middle  School,No,2020,Economically Disadvantaged,17,34,0,1,4,171,9.9,19.9,0,0.6,2.3
985,Achievement School District,8015,Humes Preparatory Academy Middle  School,No,2020,Student with Disabilities,0,5,0,0,1,35,0,14.3,0,0,2.9
985,Achievement School District,8020,KIPP Memphis Preparatory Middle,No,2020,Black/Hispanic/Native American,4,18,0,0,0,354,1.1,5.1,0,0,0
985,Achievement School District,8020,KIPP Memphis Preparatory Middle,No,2020,Economically Disadvantaged,4,15,0,0,0,273,1.5,5.5,0,0,0
985,Achievement School District,8020,KIPP Memphis Preparatory Middle,No,2020,English Language Learner,0,0,0,0,0,11,0,0,0,0,0
985,Achievement School District,8020,KIPP Memphis Preparatory Middle,No,2020,Student with Disabilities,0,1,0,0,0,28,0,3.6,0,0,0
985,Achievement School District,8024,Aspire Hanley Middle School,No,2020,Black/Hispanic/Native American,0,0,0,0,0,283,0,0,0,0,0
985,Achievement School District,8024,Aspire Hanley Middle School,No,2020,Economically Disadvantaged,0,0,0,0,0,211,0,0,0,0,0
985,Achievement School District,8024,Aspire Hanley Middle School,No,2020,Student with Disabilities,0,0,0,0,0,36,0,0,0,0,0
985,Achievement School District,8025,Aspire Hanley Elementary,No,2020,Black/Hispanic/Native American,0,0,0,0,0,583,0,0,0,0,0
985,Achievement School District,8025,Aspire Hanley Elementary,No,2020,Economically Disadvantaged,0,0,0,0,0,451,0,0,0,0,0
985,Achievement School District,8025,Aspire Hanley Elementary,No,2020,English Language Learner,0,0,0,0,0,5,0,0,0,0,0
985,Achievement School District,8025,Aspire Hanley Elementary,No,2020,Student with Disabilities,0,0,0,0,0,62,0,0,0,0,0
985,Achievement School District,8040,KIPP Memphis Academy Elementary,No,2020,Black/Hispanic/Native American,0,39,0,0,0,333,0,11.7,0,0,0
985,Achievement School District,8040,KIPP Memphis Academy Elementary,No,2020,Economically Disadvantaged,0,32,0,0,0,277,0,11.6,0,0,0
985,Achievement School District,8040,KIPP Memphis Academy Elementary,No,2020,English Language Learner,0,1,0,0,0,3,0,33.3,0,0,0
985,Achievement School District,8040,KIPP Memphis Academy Elementary,No,2020,Student with Disabilities,0,5,0,0,0,36,0,13.9,0,0,0
985,Achievement School District,8050,Aspire Coleman,No,2020,Black/Hispanic/Native American,0,0,0,0,0,708,0,0,0,0,0
985,Achievement School District,8050,Aspire Coleman,No,2020,Economically Disadvantaged,0,0,0,0,0,473,0,0,0,0,0
985,Achievement School District,8050,Aspire Coleman,No,2020,English Language Learner,0,0,0,0,0,21,0,0,0,0,0
985,Achievement School District,8050,Aspire Coleman,No,2020,Student with Disabilities,0,0,0,0,0,84,0,0,0,0,0
985,Achievement School District,8055,Fairley High School,No,2020,Black/Hispanic/Native American,57,90,1,0,5,496,11.5,18.1,0.2,0,1
985,Achievement School District,8055,Fairley High School,No,2020,Economically Disadvantaged,38,58,1,0,2,254,15,22.8,0.4,0,0.8
985,Achievement School District,8055,Fairley High School,No,2020,English Language Learner,0,0,0,0,0,5,0,0,0,0,0
985,Achievement School District,8055,Fairley High School,No,2020,Student with Disabilities,9,10,0,0,1,54,16.7,18.5,0,0,1.9
985,Achievement School District,8060,Promise Academy - Spring Hill,No,2020,Black/Hispanic/Native American,0,0,0,0,0,405,0,0,0,0,0
985,Achievement School District,8060,Promise Academy - Spring Hill,No,2020,Economically Disadvantaged,0,0,0,0,0,240,0,0,0,0,0
985,Achievement School District,8060,Promise Academy - Spring Hill,No,2020,English Language Learner,0,0,0,0,0,4,0,0,0,0,0
985,Achievement School District,8060,Promise Academy - Spring Hill,No,2020,Student with Disabilities,0,0,0,0,0,30,0,0,0,0,0
985,Achievement School District,8065,Martin Luther King Preparatory High School,No,2020,Black/Hispanic/Native American,207,206,0,10,10,671,30.8,30.7,0,1.5,1.5
985,Achievement School District,8065,Martin Luther King Preparatory High School,No,2020,Economically Disadvantaged,101,111,0,6,4,350,28.9,31.7,0,1.7,1.1
985,Achievement School District,8065,Martin Luther King Preparatory High School,No,2020,English Language Learner,0,1,0,0,0,6,0,16.7,0,0,0
985,Achievement School District,8065,Martin Luther King Preparatory High School,No,2020,Student with Disabilities,26,23,0,0,1,99,26.3,23.2,0,0,1
985,Achievement School District,8070,Lester Prep,No,2020,Black/Hispanic/Native American,8,93,0,3,4,311,2.6,29.9,0,1,1.3
985,Achievement School District,8070,Lester Prep,No,2020,Economically Disadvantaged,6,69,0,1,3,198,3,34.8,0,0.5,1.5
985,Achievement School District,8070,Lester Prep,No,2020,English Language Learner,0,1,0,0,0,19,0,5.3,0,0,0
985,Achievement School District,8070,Lester Prep,No,2020,Student with Disabilities,2,19,0,0,0,50,4,38,0,0,0
985,Achievement School District,8075,Freedom Preparatory Academy Charter Elementary School,No,2020,Black/Hispanic/Native American,0,23,0,0,0,581,0,4,0,0,0
985,Achievement School District,8075,Freedom Preparatory Academy Charter Elementary School,No,2020,Economically Disadvantaged,0,13,0,0,0,267,0,4.9,0,0,0
985,Achievement School District,8075,Freedom Preparatory Academy Charter Elementary School,No,2020,English Language Learner,0,0,0,0,0,25,0,0,0,0,0
985,Achievement School District,8075,Freedom Preparatory Academy Charter Elementary School,No,2020,Student with Disabilities,0,2,0,0,0,57,0,3.5,0,0,0
985,Achievement School District,8090,Neely's Bend: A LEAD Public School,No,2020,Black/Hispanic/Native American,1,65,0,5,3,532,0.2,12.2,0,0.9,0.6
985,Achievement School District,8090,Neely's Bend: A LEAD Public School,No,2020,Economically Disadvantaged,1,62,0,4,3,362,0.3,17.1,0,1.1,0.8
985,Achievement School District,8090,Neely's Bend: A LEAD Public School,No,2020,English Language Learner,0,14,0,3,2,136,0,10.3,0,2.2,1.5
985,Achievement School District,8090,Neely's Bend: A LEAD Public School,No,2020,Student with Disabilities,1,22,0,1,0,86,1.2,25.6,0,1.2,0
985,Achievement School District,8095,Libertas School,No,2020,Black/Hispanic/Native American,0,9,0,0,0,317,0,2.8,0,0,0
985,Achievement School District,8095,Libertas School,No,2020,Economically Disadvantaged,0,7,0,0,0,186,0,3.8,0,0,0
985,Achievement School District,8095,Libertas School,No,2020,Student with Disabilities,0,6,0,0,0,97,0,6.2,0,0,0
985,Achievement School District,8105,Wooddale Middle School,No,2020,Black/Hispanic/Native American,32,44,0,0,5,582,5.5,7.6,0,0,0.9
985,Achievement School District,8105,Wooddale Middle School,No,2020,Economically Disadvantaged,9,20,0,0,1,210,4.3,9.5,0,0,0.5
985,Achievement School District,8105,Wooddale Middle School,No,2020,English Language Learner,1,2,0,0,0,78,1.3,2.6,0,0,0
985,Achievement School District,8105,Wooddale Middle School,No,2020,Student with Disabilities,2,6,0,0,0,50,4,12,0,0,0
985,Achievement School District,8110,KIPP Memphis Preparatory Elementary,No,2020,Black/Hispanic/Native American,1,2,1,0,1,429,0.2,0.5,0.2,0,0.2
985,Achievement School District,8110,KIPP Memphis Preparatory Elementary,No,2020,Economically Disadvantaged,1,2,0,0,0,349,0.3,0.6,0,0,0
985,Achievement School District,8110,KIPP Memphis Preparatory Elementary,No,2020,English Language Learner,0,0,0,0,0,16,0,0,0,0,0
985,Achievement School District,8110,KIPP Memphis Preparatory Elementary,No,2020,Student with Disabilities,1,0,0,0,0,33,3,0,0,0,0
985,Achievement School District,8115,Cornerstone Prep Denver Campus,No,2020,Black/Hispanic/Native American,0,78,0,0,3,693,0,11.3,0,0,0.4
985,Achievement School District,8115,Cornerstone Prep Denver Campus,No,2020,Economically Disadvantaged,0,56,0,0,2,370,0,15.1,0,0,0.5
985,Achievement School District,8115,Cornerstone Prep Denver Campus,No,2020,English Language Learner,0,0,0,0,0,3,0,0,0,0,0
985,Achievement School District,8115,Cornerstone Prep Denver Campus,No,2020,Student with Disabilities,0,11,0,0,0,84,0,13.1,0,0,0
985,Achievement School District,8120,Memphis Scholars Florida Kansas,No,2020,Black/Hispanic/Native American,0,21,0,0,20,242,0,8.7,0,0,8.3
985,Achievement School District,8120,Memphis Scholars Florida Kansas,No,2020,Economically Disadvantaged,0,19,0,0,18,171,0,11.1,0,0,10.5
985,Achievement School District,8120,Memphis Scholars Florida Kansas,No,2020,English Language Learner,0,0,0,0,0,1,0,0,0,0,0
985,Achievement School District,8120,Memphis Scholars Florida Kansas,No,2020,Student with Disabilities,0,2,0,0,2,33,0,6.1,0,0,6.1
985,Achievement School District,8125,Memphis Scholars Caldwell-Guthrie,No,2020,Black/Hispanic/Native American,0,35,0,0,0,518,0,6.8,0,0,0
985,Achievement School District,8125,Memphis Scholars Caldwell-Guthrie,No,2020,Economically Disadvantaged,0,27,0,0,0,368,0,7.3,0,0,0
985,Achievement School District,8125,Memphis Scholars Caldwell-Guthrie,No,2020,Student with Disabilities,0,4,0,0,0,38,0,10.5,0,0,0
985,Achievement School District,8130,Memphis Scholars Raleigh-Egypt,No,2020,Black/Hispanic/Native American,0,35,0,0,35,119,0,29.4,0,0,29.4
985,Achievement School District,8130,Memphis Scholars Raleigh-Egypt,No,2020,Economically Disadvantaged,0,28,0,0,28,84,0,33.3,0,0,33.3
985,Achievement School District,8130,Memphis Scholars Raleigh-Egypt,No,2020,English Language Learner,0,0,0,0,0,4,0,0,0,0,0
985,Achievement School District,8130,Memphis Scholars Raleigh-Egypt,No,2020,Student with Disabilities,0,6,0,0,6,26,0,23.1,0,0,23.1
985,Achievement School District,8135,Kirby Middle School,No,2020,Black/Hispanic/Native American,70,18,0,2,3,502,13.9,3.6,0,0.4,0.6
985,Achievement School District,8135,Kirby Middle School,No,2020,Economically Disadvantaged,36,11,0,2,1,209,17.2,5.3,0,1,0.5
985,Achievement School District,8135,Kirby Middle School,No,2020,English Language Learner,1,0,0,0,0,29,3.4,0,0,0,0
985,Achievement School District,8135,Kirby Middle School,No,2020,Student with Disabilities,10,6,0,1,0,42,23.8,14.3,0,2.4,0
985,Achievement School District,8140,Hillcrest High School,No,2020,Black/Hispanic/Native American,32,36,0,0,5,557,5.7,6.5,0,0,0.9
985,Achievement School District,8140,Hillcrest High School,No,2020,Economically Disadvantaged,14,17,0,0,3,253,5.5,6.7,0,0,1.2
985,Achievement School District,8140,Hillcrest High School,No,2020,English Language Learner,0,0,0,0,0,15,0,0,0,0,0
